,DATE_NAME,GEOGRAPHY_NAME,GEOGRAPHY_CODE,VARIABLE_NAME,MEASURES_NAME,OBS_VALUE,OBS_STATUS_NAME
2309,Jan 2015-Dec 2015,Sidmouth,E30000263,Unemployment rate - aged 16-64 ,Numerator,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
2310,Jan 2015-Dec 2015,Sidmouth,E30000263,Unemployment rate - aged 16-64 ,Denominator,20900.0,Normal Value
2311,Jan 2015-Dec 2015,Sidmouth,E30000263,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
2312,Jan 2015-Dec 2015,Sidmouth,E30000263,% with NVQ4+ - aged 16-64,Variable,33.7,Normal Value
2313,Jan 2015-Dec 2015,Sidmouth,E30000263,% with NVQ4+ - aged 16-64,Numerator,8800.0,Normal Value
2314,Jan 2015-Dec 2015,Sidmouth,E30000263,% with NVQ4+ - aged 16-64,Denominator,26000.0,Normal Value
2315,Jan 2015-Dec 2015,Sidmouth,E30000263,% with NVQ4+ - aged 16-64,Confidence,13.5,Normal Value
2316,Jan 2015-Dec 2015,Sidmouth,E30000263,% with no qualifications (NVQ) - aged 16-64,Variable,12.7,Normal Value
2317,Jan 2015-Dec 2015,Sidmouth,E30000263,% with no qualifications (NVQ) - aged 16-64,Numerator,3300.0,Normal Value
2318,Jan 2015-Dec 2015,Sidmouth,E30000263,% with no qualifications (NVQ) - aged 16-64,Denominator,26000.0,Normal Value
2319,Jan 2015-Dec 2015,Sidmouth,E30000263,% with no qualifications (NVQ) - aged 16-64,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
2320,Jan 2015-Dec 2015,Skegness and Louth,E30000264,Economic activity rate - aged 16-64,Variable,73.6,Normal Value
2321,Jan 2015-Dec 2015,Skegness and Louth,E30000264,Economic activity rate - aged 16-64,Numerator,39800.0,Normal Value
2322,Jan 2015-Dec 2015,Skegness and Louth,E30000264,Economic activity rate - aged 16-64,Denominator,54000.0,Normal Value
2323,Jan 2015-Dec 2015,Skegness and Louth,E30000264,Economic activity rate - aged 16-64,Confidence,7.1,Normal Value
2324,Jan 2015-Dec 2015,Skegness and Louth,E30000264,Employment rate - aged 16-64,Variable,66.2,Normal Value
2325,Jan 2015-Dec 2015,Skegness and Louth,E30000264,Employment rate - aged 16-64,Numerator,35800.0,Normal Value
2326,Jan 2015-Dec 2015,Skegness and Louth,E30000264,Employment rate - aged 16-64,Denominator,54000.0,Normal Value
2327,Jan 2015-Dec 2015,Skegness and Louth,E30000264,Employment rate - aged 16-64,Confidence,7.6,Normal Value
2328,Jan 2015-Dec 2015,Skegness and Louth,E30000264,Unemployment rate - aged 16-64 ,Variable,10.0,Normal Value
2329,Jan 2015-Dec 2015,Skegness and Louth,E30000264,Unemployment rate - aged 16-64 ,Numerator,4000.0,Normal Value
2330,Jan 2015-Dec 2015,Skegness and Louth,E30000264,Unemployment rate - aged 16-64 ,Denominator,39800.0,Normal Value
2331,Jan 2015-Dec 2015,Skegness and Louth,E30000264,Unemployment rate - aged 16-64 ,Confidence,5.7,Normal Value
2332,Jan 2015-Dec 2015,Skegness and Louth,E30000264,% with NVQ4+ - aged 16-64,Variable,22.6,Normal Value
2333,Jan 2015-Dec 2015,Skegness and Louth,E30000264,% with NVQ4+ - aged 16-64,Numerator,12200.0,Normal Value
2334,Jan 2015-Dec 2015,Skegness and Louth,E30000264,% with NVQ4+ - aged 16-64,Denominator,54000.0,Normal Value
2335,Jan 2015-Dec 2015,Skegness and Louth,E30000264,% with NVQ4+ - aged 16-64,Confidence,6.7,Normal Value
2336,Jan 2015-Dec 2015,Skegness and Louth,E30000264,% with no qualifications (NVQ) - aged 16-64,Variable,10.3,Normal Value
2337,Jan 2015-Dec 2015,Skegness and Louth,E30000264,% with no qualifications (NVQ) - aged 16-64,Numerator,5600.0,Normal Value
2338,Jan 2015-Dec 2015,Skegness and Louth,E30000264,% with no qualifications (NVQ) - aged 16-64,Denominator,54000.0,Normal Value
2339,Jan 2015-Dec 2015,Skegness and Louth,E30000264,% with no qualifications (NVQ) - aged 16-64,Confidence,4.9,Normal Value
2340,Jan 2015-Dec 2015,Skipton,E30000039,Economic activity rate - aged 16-64,Variable,77.6,Normal Value
2341,Jan 2015-Dec 2015,Skipton,E30000039,Economic activity rate - aged 16-64,Numerator,25300.0,Normal Value
2342,Jan 2015-Dec 2015,Skipton,E30000039,Economic activity rate - aged 16-64,Denominator,32600.0,Normal Value
2343,Jan 2015-Dec 2015,Skipton,E30000039,Economic activity rate - aged 16-64,Confidence,8.0,Normal Value
2344,Jan 2015-Dec 2015,Skipton,E30000039,Employment rate - aged 16-64,Variable,77.6,Normal Value
2345,Jan 2015-Dec 2015,Skipton,E30000039,Employment rate - aged 16-64,Numerator,25300.0,Normal Value
2346,Jan 2015-Dec 2015,Skipton,E30000039,Employment rate - aged 16-64,Denominator,32600.0,Normal Value
2347,Jan 2015-Dec 2015,Skipton,E30000039,Employment rate - aged 16-64,Confidence,8.0,Normal Value
2348,Jan 2015-Dec 2015,Skipton,E30000039,Unemployment rate - aged 16-64 ,Variable,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
2349,Jan 2015-Dec 2015,Skipton,E30000039,Unemployment rate - aged 16-64 ,Numerator,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
2350,Jan 2015-Dec 2015,Skipton,E30000039,Unemployment rate - aged 16-64 ,Denominator,25300.0,Normal Value
2351,Jan 2015-Dec 2015,Skipton,E30000039,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
2352,Jan 2015-Dec 2015,Skipton,E30000039,% with NVQ4+ - aged 16-64,Variable,43.7,Normal Value
2353,Jan 2015-Dec 2015,Skipton,E30000039,% with NVQ4+ - aged 16-64,Numerator,14100.0,Normal Value
2354,Jan 2015-Dec 2015,Skipton,E30000039,% with NVQ4+ - aged 16-64,Denominator,32300.0,Normal Value
2355,Jan 2015-Dec 2015,Skipton,E30000039,% with NVQ4+ - aged 16-64,Confidence,9.5,Normal Value
2356,Jan 2015-Dec 2015,Skipton,E30000039,% with no qualifications (NVQ) - aged 16-64,Variable,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
2357,Jan 2015-Dec 2015,Skipton,E30000039,% with no qualifications (NVQ) - aged 16-64,Numerator,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
2358,Jan 2015-Dec 2015,Skipton,E30000039,% with no qualifications (NVQ) - aged 16-64,Denominator,32300.0,Normal Value
2359,Jan 2015-Dec 2015,Skipton,E30000039,% with no qualifications (NVQ) - aged 16-64,Confidence,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
2360,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,Economic activity rate - aged 16-64,Variable,78.7,Normal Value
2361,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,Economic activity rate - aged 16-64,Numerator,854700.0,Normal Value
2362,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,Economic activity rate - aged 16-64,Denominator,1086400.0,Normal Value
2363,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,Economic activity rate - aged 16-64,Confidence,1.2,Normal Value
2364,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,Employment rate - aged 16-64,Variable,75.0,Normal Value
2365,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,Employment rate - aged 16-64,Numerator,815300.0,Normal Value
2366,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,Employment rate - aged 16-64,Denominator,1086400.0,Normal Value
2367,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,Employment rate - aged 16-64,Confidence,1.2,Normal Value
2368,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,Unemployment rate - aged 16-64 ,Variable,4.6,Normal Value
2369,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,Unemployment rate - aged 16-64 ,Numerator,39400.0,Normal Value
2370,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,Unemployment rate - aged 16-64 ,Denominator,854700.0,Normal Value
2371,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,Unemployment rate - aged 16-64 ,Confidence,0.7,Normal Value
2372,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,% with NVQ4+ - aged 16-64,Variable,45.3,Normal Value
2373,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,% with NVQ4+ - aged 16-64,Numerator,490700.0,Normal Value
2374,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,% with NVQ4+ - aged 16-64,Denominator,1082300.0,Normal Value
2375,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,% with NVQ4+ - aged 16-64,Confidence,1.4,Normal Value
2376,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,% with no qualifications (NVQ) - aged 16-64,Variable,7.3,Normal Value
2377,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,% with no qualifications (NVQ) - aged 16-64,Numerator,79400.0,Normal Value
2378,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,% with no qualifications (NVQ) - aged 16-64,Denominator,1082300.0,Normal Value
2379,Jan 2015-Dec 2015,Slough and Heathrow,E30000266,% with no qualifications (NVQ) - aged 16-64,Confidence,0.7,Normal Value
2380,Jan 2015-Dec 2015,Southampton,E30000267,Economic activity rate - aged 16-64,Variable,83.6,Normal Value
2381,Jan 2015-Dec 2015,Southampton,E30000267,Economic activity rate - aged 16-64,Numerator,366200.0,Normal Value
2382,Jan 2015-Dec 2015,Southampton,E30000267,Economic activity rate - aged 16-64,Denominator,438100.0,Normal Value
2383,Jan 2015-Dec 2015,Southampton,E30000267,Economic activity rate - aged 16-64,Confidence,1.9,Normal Value
2384,Jan 2015-Dec 2015,Southampton,E30000267,Employment rate - aged 16-64,Variable,80.6,Normal Value
2385,Jan 2015-Dec 2015,Southampton,E30000267,Employment rate - aged 16-64,Numerator,353100.0,Normal Value
2386,Jan 2015-Dec 2015,Southampton,E30000267,Employment rate - aged 16-64,Denominator,438100.0,Normal Value
2387,Jan 2015-Dec 2015,Southampton,E30000267,Employment rate - aged 16-64,Confidence,2.0,Normal Value
2388,Jan 2015-Dec 2015,Southampton,E30000267,Unemployment rate - aged 16-64 ,Variable,3.6,Normal Value
2389,Jan 2015-Dec 2015,Southampton,E30000267,Unemployment rate - aged 16-64 ,Numerator,13100.0,Normal Value
2390,Jan 2015-Dec 2015,Southampton,E30000267,Unemployment rate - aged 16-64 ,Denominator,366200.0,Normal Value
2391,Jan 2015-Dec 2015,Southampton,E30000267,Unemployment rate - aged 16-64 ,Confidence,1.0,Normal Value
2392,Jan 2015-Dec 2015,Southampton,E30000267,% with NVQ4+ - aged 16-64,Variable,36.7,Normal Value
2393,Jan 2015-Dec 2015,Southampton,E30000267,% with NVQ4+ - aged 16-64,Numerator,160500.0,Normal Value
2394,Jan 2015-Dec 2015,Southampton,E30000267,% with NVQ4+ - aged 16-64,Denominator,437100.0,Normal Value
2395,Jan 2015-Dec 2015,Southampton,E30000267,% with NVQ4+ - aged 16-64,Confidence,2.4,Normal Value
2396,Jan 2015-Dec 2015,Southampton,E30000267,% with no qualifications (NVQ) - aged 16-64,Variable,5.8,Normal Value
2397,Jan 2015-Dec 2015,Southampton,E30000267,% with no qualifications (NVQ) - aged 16-64,Numerator,25100.0,Normal Value
2398,Jan 2015-Dec 2015,Southampton,E30000267,% with no qualifications (NVQ) - aged 16-64,Denominator,437100.0,Normal Value
2399,Jan 2015-Dec 2015,Southampton,E30000267,% with no qualifications (NVQ) - aged 16-64,Confidence,1.2,Normal Value
2400,Jan 2015-Dec 2015,Southend,E30000268,Economic activity rate - aged 16-64,Variable,79.5,Normal Value
2401,Jan 2015-Dec 2015,Southend,E30000268,Economic activity rate - aged 16-64,Numerator,289400.0,Normal Value
2402,Jan 2015-Dec 2015,Southend,E30000268,Economic activity rate - aged 16-64,Denominator,364000.0,Normal Value
2403,Jan 2015-Dec 2015,Southend,E30000268,Economic activity rate - aged 16-64,Confidence,2.1,Normal Value
2404,Jan 2015-Dec 2015,Southend,E30000268,Employment rate - aged 16-64,Variable,75.5,Normal Value
2405,Jan 2015-Dec 2015,Southend,E30000268,Employment rate - aged 16-64,Numerator,274800.0,Normal Value
2406,Jan 2015-Dec 2015,Southend,E30000268,Employment rate - aged 16-64,Denominator,364000.0,Normal Value
2407,Jan 2015-Dec 2015,Southend,E30000268,Employment rate - aged 16-64,Confidence,2.2,Normal Value
2408,Jan 2015-Dec 2015,Southend,E30000268,Unemployment rate - aged 16-64 ,Variable,5.0,Normal Value
2409,Jan 2015-Dec 2015,Southend,E30000268,Unemployment rate - aged 16-64 ,Numerator,14600.0,Normal Value
2410,Jan 2015-Dec 2015,Southend,E30000268,Unemployment rate - aged 16-64 ,Denominator,289400.0,Normal Value
2411,Jan 2015-Dec 2015,Southend,E30000268,Unemployment rate - aged 16-64 ,Confidence,1.3,Normal Value
2412,Jan 2015-Dec 2015,Southend,E30000268,% with NVQ4+ - aged 16-64,Variable,24.6,Normal Value
2413,Jan 2015-Dec 2015,Southend,E30000268,% with NVQ4+ - aged 16-64,Numerator,89100.0,Normal Value
2414,Jan 2015-Dec 2015,Southend,E30000268,% with NVQ4+ - aged 16-64,Denominator,362100.0,Normal Value
2415,Jan 2015-Dec 2015,Southend,E30000268,% with NVQ4+ - aged 16-64,Confidence,2.2,Normal Value
2416,Jan 2015-Dec 2015,Southend,E30000268,% with no qualifications (NVQ) - aged 16-64,Variable,9.7,Normal Value
2417,Jan 2015-Dec 2015,Southend,E30000268,% with no qualifications (NVQ) - aged 16-64,Numerator,35200.0,Normal Value
2418,Jan 2015-Dec 2015,Southend,E30000268,% with no qualifications (NVQ) - aged 16-64,Denominator,362100.0,Normal Value
2419,Jan 2015-Dec 2015,Southend,E30000268,% with no qualifications (NVQ) - aged 16-64,Confidence,1.5,Normal Value
2420,Jan 2015-Dec 2015,Spalding,E30000124,Economic activity rate - aged 16-64,Variable,77.8,Normal Value
2421,Jan 2015-Dec 2015,Spalding,E30000124,Economic activity rate - aged 16-64,Numerator,40400.0,Normal Value
2422,Jan 2015-Dec 2015,Spalding,E30000124,Economic activity rate - aged 16-64,Denominator,51900.0,Normal Value
2423,Jan 2015-Dec 2015,Spalding,E30000124,Economic activity rate - aged 16-64,Confidence,7.0,Normal Value
2424,Jan 2015-Dec 2015,Spalding,E30000124,Employment rate - aged 16-64,Variable,75.3,Normal Value
2425,Jan 2015-Dec 2015,Spalding,E30000124,Employment rate - aged 16-64,Numerator,39100.0,Normal Value
2426,Jan 2015-Dec 2015,Spalding,E30000124,Employment rate - aged 16-64,Denominator,51900.0,Normal Value
2427,Jan 2015-Dec 2015,Spalding,E30000124,Employment rate - aged 16-64,Confidence,7.3,Normal Value
2428,Jan 2015-Dec 2015,Spalding,E30000124,Unemployment rate - aged 16-64 ,Variable,3.2,Normal Value
2429,Jan 2015-Dec 2015,Spalding,E30000124,Unemployment rate - aged 16-64 ,Numerator,1300.0,Normal Value
2430,Jan 2015-Dec 2015,Spalding,E30000124,Unemployment rate - aged 16-64 ,Denominator,40400.0,Normal Value
2431,Jan 2015-Dec 2015,Spalding,E30000124,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
2432,Jan 2015-Dec 2015,Spalding,E30000124,% with NVQ4+ - aged 16-64,Variable,24.8,Normal Value
2433,Jan 2015-Dec 2015,Spalding,E30000124,% with NVQ4+ - aged 16-64,Numerator,12900.0,Normal Value
2434,Jan 2015-Dec 2015,Spalding,E30000124,% with NVQ4+ - aged 16-64,Denominator,51900.0,Normal Value
2435,Jan 2015-Dec 2015,Spalding,E30000124,% with NVQ4+ - aged 16-64,Confidence,7.3,Normal Value
2436,Jan 2015-Dec 2015,Spalding,E30000124,% with no qualifications (NVQ) - aged 16-64,Variable,6.5,Normal Value
2437,Jan 2015-Dec 2015,Spalding,E30000124,% with no qualifications (NVQ) - aged 16-64,Numerator,3400.0,Normal Value
2438,Jan 2015-Dec 2015,Spalding,E30000124,% with no qualifications (NVQ) - aged 16-64,Denominator,51900.0,Normal Value
2439,Jan 2015-Dec 2015,Spalding,E30000124,% with no qualifications (NVQ) - aged 16-64,Confidence,4.2,Normal Value
2440,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,Economic activity rate - aged 16-64,Variable,76.8,Normal Value
2441,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,Economic activity rate - aged 16-64,Numerator,60300.0,Normal Value
2442,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,Economic activity rate - aged 16-64,Denominator,78400.0,Normal Value
2443,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,Economic activity rate - aged 16-64,Confidence,5.4,Normal Value
2444,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,Employment rate - aged 16-64,Variable,71.4,Normal Value
2445,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,Employment rate - aged 16-64,Numerator,56000.0,Normal Value
2446,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,Employment rate - aged 16-64,Denominator,78400.0,Normal Value
2447,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,Employment rate - aged 16-64,Confidence,5.8,Normal Value
2448,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,Unemployment rate - aged 16-64 ,Variable,7.1,Normal Value
2449,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,Unemployment rate - aged 16-64 ,Numerator,4300.0,Normal Value
2450,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,Unemployment rate - aged 16-64 ,Denominator,60300.0,Normal Value
2451,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,Unemployment rate - aged 16-64 ,Confidence,3.8,Normal Value
2452,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,% with NVQ4+ - aged 16-64,Variable,22.9,Normal Value
2453,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,% with NVQ4+ - aged 16-64,Numerator,17900.0,Normal Value
2454,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,% with NVQ4+ - aged 16-64,Denominator,78400.0,Normal Value
2455,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,% with NVQ4+ - aged 16-64,Confidence,5.4,Normal Value
2456,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,% with no qualifications (NVQ) - aged 16-64,Variable,6.8,Normal Value
2457,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,% with no qualifications (NVQ) - aged 16-64,Numerator,5300.0,Normal Value
2458,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,% with no qualifications (NVQ) - aged 16-64,Denominator,78400.0,Normal Value
2459,Jan 2015-Dec 2015,St Austell and Newquay,E30000270,% with no qualifications (NVQ) - aged 16-64,Confidence,3.2,Normal Value
2460,Jan 2015-Dec 2015,Stafford,E30000271,Economic activity rate - aged 16-64,Variable,75.4,Normal Value
2461,Jan 2015-Dec 2015,Stafford,E30000271,Economic activity rate - aged 16-64,Numerator,70900.0,Normal Value
2462,Jan 2015-Dec 2015,Stafford,E30000271,Economic activity rate - aged 16-64,Denominator,94000.0,Normal Value
2463,Jan 2015-Dec 2015,Stafford,E30000271,Economic activity rate - aged 16-64,Confidence,5.4,Normal Value
2464,Jan 2015-Dec 2015,Stafford,E30000271,Employment rate - aged 16-64,Variable,72.8,Normal Value
2465,Jan 2015-Dec 2015,Stafford,E30000271,Employment rate - aged 16-64,Numerator,68400.0,Normal Value
2466,Jan 2015-Dec 2015,Stafford,E30000271,Employment rate - aged 16-64,Denominator,94000.0,Normal Value
2467,Jan 2015-Dec 2015,Stafford,E30000271,Employment rate - aged 16-64,Confidence,5.6,Normal Value
2468,Jan 2015-Dec 2015,Stafford,E30000271,Unemployment rate - aged 16-64 ,Variable,3.5,Normal Value
2469,Jan 2015-Dec 2015,Stafford,E30000271,Unemployment rate - aged 16-64 ,Numerator,2500.0,Normal Value
2470,Jan 2015-Dec 2015,Stafford,E30000271,Unemployment rate - aged 16-64 ,Denominator,70900.0,Normal Value
2471,Jan 2015-Dec 2015,Stafford,E30000271,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
2472,Jan 2015-Dec 2015,Stafford,E30000271,% with NVQ4+ - aged 16-64,Variable,37.3,Normal Value
2473,Jan 2015-Dec 2015,Stafford,E30000271,% with NVQ4+ - aged 16-64,Numerator,34800.0,Normal Value
2474,Jan 2015-Dec 2015,Stafford,E30000271,% with NVQ4+ - aged 16-64,Denominator,93500.0,Normal Value
2475,Jan 2015-Dec 2015,Stafford,E30000271,% with NVQ4+ - aged 16-64,Confidence,6.1,Normal Value
2476,Jan 2015-Dec 2015,Stafford,E30000271,% with no qualifications (NVQ) - aged 16-64,Variable,7.0,Normal Value
2477,Jan 2015-Dec 2015,Stafford,E30000271,% with no qualifications (NVQ) - aged 16-64,Numerator,6500.0,Normal Value
2478,Jan 2015-Dec 2015,Stafford,E30000271,% with no qualifications (NVQ) - aged 16-64,Denominator,93500.0,Normal Value
2479,Jan 2015-Dec 2015,Stafford,E30000271,% with no qualifications (NVQ) - aged 16-64,Confidence,3.2,Normal Value
2480,Jan 2015-Dec 2015,Stevenage and Welwyn Garden City,E30000272,Economic activity rate - aged 16-64,Variable,82.1,Normal Value
2481,Jan 2015-Dec 2015,Stevenage and Welwyn Garden City,E30000272,Economic activity rate - aged 16-64,Numerator,197500.0,Normal Value
2482,Jan 2015-Dec 2015,Stevenage and Welwyn Garden City,E30000272,Economic activity rate - aged 16-64,Denominator,240400.0,Normal Value
2483,Jan 2015-Dec 2015,Stevenage and Welwyn Garden City,E30000272,Economic activity rate - aged 16-64,Confidence,3.0,Normal Value
